Opened,Open,High,Low,Close,Volume
2021-07-31 23:20:00,52.353,52.436,52.343,52.400,5748.4
2021-07-31 23:25:00,52.401,52.417,52.260,52.325,6042.4
2021-07-31 23:30:00,52.325,52.525,52.304,52.473,5703.9
2021-07-31 23:35:00,52.473,52.479,52.324,52.337,5298.2
2021-07-31 23:40:00,52.337,52.481,52.327,52.373,8811.0
2021-07-31 23:45:00,52.376,52.547,52.373,52.444,10874.7
2021-07-31 23:50:00,52.443,52.467,52.138,52.202,22303.5
2021-07-31 23:55:00,52.203,52.287,51.887,52.031,22533.3
2021-08-01 00:00:00,52.027,52.043,51.577,51.801,40593.9
2021-08-01 00:05:00,51.801,52.055,51.800,51.991,19841.3
2021-08-01 00:10:00,51.992,52.028,51.763,51.938,14630.2
2021-08-01 00:15:00,51.946,52.094,51.862,52.094,8615.1
2021-08-01 00:20:00,52.093,52.438,52.074,52.347,28018.1
2021-08-01 00:25:00,52.349,52.549,52.349,52.527,14383.6
2021-08-01 00:30:00,52.517,52.570,52.400,52.489,23528.7
2021-08-01 00:35:00,52.484,53.130,52.484,53.080,58897.4
2021-08-01 00:40:00,53.077,53.579,52.990,53.458,41231.6
2021-08-01 00:45:00,53.466,53.597,53.263,53.597,39816.0
2021-08-01 00:50:00,53.597,54.028,53.533,53.662,54344.3
2021-08-01 00:55:00,53.655,53.730,53.536,53.595,24627.1
2021-08-01 01:00:00,53.578,53.944,53.262,53.827,38654.5
2021-08-01 01:05:00,53.830,55.130,53.828,54.847,222997.1
2021-08-01 01:10:00,54.842,55.388,54.552,55.358,179343.8
2021-08-01 01:15:00,55.349,55.470,54.733,54.986,96195.7
2021-08-01 01:20:00,54.991,54.991,54.402,54.653,63794.0
2021-08-01 01:25:00,54.658,55.058,54.647,54.844,35754.0
2021-08-01 01:30:00,54.841,55.772,54.757,55.513,99622.7
2021-08-01 01:35:00,55.516,55.555,55.087,55.232,47253.6
2021-08-01 01:40:00,55.235,55.583,55.203,55.400,34706.6
2021-08-01 01:45:00,55.401,55.426,55.026,55.091,30019.2
2021-08-01 01:50:00,55.091,55.777,55.087,55.395,50316.4
2021-08-01 01:55:00,55.386,55.403,55.148,55.175,21473.9
2021-08-01 02:00:00,55.168,55.260,54.988,55.085,36189.5
2021-08-01 02:05:00,55.071,55.202,54.993,55.129,27176.0
2021-08-01 02:10:00,55.138,55.254,54.600,54.601,55019.7
2021-08-01 02:15:00,54.617,55.000,54.586,54.791,26784.7
2021-08-01 02:20:00,54.785,54.878,54.752,54.803,10163.1
2021-08-01 02:25:00,54.801,55.042,54.763,55.006,22182.1
2021-08-01 02:30:00,55.002,55.162,55.002,55.068,13231.8
2021-08-01 02:35:00,55.079,55.342,55.043,55.300,14025.2
2021-08-01 02:40:00,55.300,55.688,55.288,55.309,35067.1
2021-08-01 02:45:00,55.329,56.200,55.237,56.068,153385.7
2021-08-01 02:50:00,56.065,58.327,55.674,57.828,362642.3
2021-08-01 02:55:00,57.829,58.058,57.037,57.467,173058.5
2021-08-01 03:00:00,57.462,57.570,56.815,57.015,93201.4
2021-08-01 03:05:00,57.015,57.230,56.777,56.963,51582.7
2021-08-01 03:10:00,56.963,56.969,56.657,56.730,45047.9
2021-08-01 03:15:00,56.730,56.968,56.720,56.755,27140.4
2021-08-01 03:20:00,56.747,57.036,56.714,56.826,32473.4
2021-08-01 03:25:00,56.827,57.132,56.701,57.018,35462.8
2021-08-01 03:30:00,57.009,57.262,57.000,57.107,33007.1
2021-08-01 03:35:00,57.112,57.112,56.700,56.798,40064.5
2021-08-01 03:40:00,56.797,57.163,56.718,57.146,16265.3
2021-08-01 03:45:00,57.146,57.167,56.683,56.772,49570.5
2021-08-01 03:50:00,56.769,57.049,56.600,56.621,32197.4
2021-08-01 03:55:00,56.621,56.926,56.602,56.644,35962.1
2021-08-01 04:00:00,56.644,56.845,56.601,56.670,26957.5
2021-08-01 04:05:00,56.670,57.100,56.670,57.085,26240.9
2021-08-01 04:10:00,57.069,57.208,57.005,57.081,22494.1
2021-08-01 04:15:00,57.090,57.090,56.923,56.932,18742.0
2021-08-01 04:20:00,56.924,56.924,56.619,56.652,17289.2
2021-08-01 04:25:00,56.648,56.831,56.625,56.823,22648.0
2021-08-01 04:30:00,56.812,56.911,56.758,56.893,14304.6
2021-08-01 04:35:00,56.899,57.052,56.780,56.797,16949.1
2021-08-01 04:40:00,56.801,56.885,56.765,56.819,11467.4
2021-08-01 04:45:00,56.820,57.104,56.811,56.920,18629.8
2021-08-01 04:50:00,56.921,57.015,56.714,56.745,18740.9
2021-08-01 04:55:00,56.743,57.545,56.743,56.894,109339.4
2021-08-01 05:00:00,56.886,56.997,56.744,56.995,16402.8
2021-08-01 05:05:00,56.997,57.177,56.788,56.865,37321.6
2021-08-01 05:10:00,56.865,56.874,55.993,56.118,82190.8
2021-08-01 05:15:00,56.105,56.629,56.092,56.613,23694.0
2021-08-01 05:20:00,56.601,56.663,56.344,56.513,19291.1
2021-08-01 05:25:00,56.515,56.581,56.243,56.266,21794.8
2021-08-01 05:30:00,56.263,56.403,56.171,56.340,30235.4
2021-08-01 05:35:00,56.345,56.486,56.325,56.480,12496.2
2021-08-01 05:40:00,56.483,56.489,56.250,56.324,8382.1
2021-08-01 05:45:00,56.331,56.424,56.213,56.373,12114.8
2021-08-01 05:50:00,56.382,56.570,56.367,56.493,13984.8
2021-08-01 05:55:00,56.482,56.562,56.335,56.536,7334.8
2021-08-01 06:00:00,56.532,56.566,56.085,56.170,23248.4
2021-08-01 06:05:00,56.160,56.270,55.805,55.889,24407.7
2021-08-01 06:10:00,55.870,56.098,55.757,56.016,33185.3
2021-08-01 06:15:00,56.017,56.086,55.895,55.903,13137.9
2021-08-01 06:20:00,55.896,56.062,55.893,56.052,9926.8
2021-08-01 06:25:00,56.050,56.092,55.879,55.899,9942.8
2021-08-01 06:30:00,55.899,56.086,55.881,56.061,12008.0
2021-08-01 06:35:00,56.061,56.088,56.010,56.019,6774.0
2021-08-01 06:40:00,56.019,56.076,56.010,56.039,6588.4
2021-08-01 06:45:00,56.051,56.088,56.001,56.031,5738.0
2021-08-01 06:50:00,56.037,56.072,56.022,56.058,5296.5
2021-08-01 06:55:00,56.049,56.089,55.971,56.037,8863.0
2021-08-01 07:00:00,56.041,56.203,56.014,56.129,25058.0
2021-08-01 07:05:00,56.105,56.380,56.072,56.380,33238.2
2021-08-01 07:10:00,56.363,56.409,56.200,56.295,10268.5
2021-08-01 07:15:00,56.295,56.300,55.872,55.891,12305.6
2021-08-01 07:20:00,55.888,56.063,55.853,56.005,10143.4
2021-08-01 07:25:00,56.017,56.068,55.955,56.013,7815.6
2021-08-01 07:30:00,56.018,56.081,55.916,56.014,16131.9
2021-08-01 07:35:00,56.024,56.079,55.891,55.966,15794.1
2021-08-01 07:40:00,55.965,56.084,55.949,55.979,6405.5
2021-08-01 07:45:00,55.976,56.036,55.935,56.003,9528.8
2021-08-01 07:50:00,56.001,56.003,55.352,55.486,72884.6
2021-08-01 07:55:00,55.489,55.681,55.420,55.581,24295.6
2021-08-01 08:00:00,55.580,55.623,55.316,55.585,23728.7
2021-08-01 08:05:00,55.582,55.918,55.577,55.894,32631.3
2021-08-01 08:10:00,55.907,56.031,55.720,55.823,20453.9
2021-08-01 08:15:00,55.825,55.990,55.802,55.834,12256.0
2021-08-01 08:20:00,55.837,55.931,55.825,55.926,3290.6
2021-08-01 08:25:00,55.925,55.959,55.880,55.897,3332.4
2021-08-01 08:30:00,55.884,56.141,55.780,56.126,41587.1
2021-08-01 08:35:00,56.125,56.129,55.993,56.024,11068.7
2021-08-01 08:40:00,56.023,56.138,56.020,56.074,5562.7
2021-08-01 08:45:00,56.075,56.076,55.911,55.981,6505.4
2021-08-01 08:50:00,55.988,56.111,55.988,56.043,5602.5
2021-08-01 08:55:00,56.055,56.136,56.005,56.020,5861.0
2021-08-01 09:00:00,56.019,56.122,56.001,56.106,8241.3
2021-08-01 09:05:00,56.113,56.382,56.089,56.372,20043.8
2021-08-01 09:10:00,56.375,56.468,56.238,56.434,17643.2
2021-08-01 09:15:00,56.431,56.749,56.422,56.713,18520.9
2021-08-01 09:20:00,56.714,56.857,56.540,56.714,27739.1
2021-08-01 09:25:00,56.704,56.718,56.550,56.563,15539.3
2021-08-01 09:30:00,56.583,56.648,56.366,56.366,15820.0
2021-08-01 09:35:00,56.369,56.531,56.369,56.524,8242.4
2021-08-01 09:40:00,56.525,56.565,56.470,56.500,5050.7
2021-08-01 09:45:00,56.500,56.529,56.406,56.414,6176.0
2021-08-01 09:50:00,56.414,56.477,56.253,56.311,13397.0
2021-08-01 09:55:00,56.312,56.391,56.272,56.376,11968.2
2021-08-01 10:00:00,56.376,56.376,56.133,56.202,12836.3
2021-08-01 10:05:00,56.193,56.193,56.015,56.096,19831.8
2021-08-01 10:10:00,56.102,56.229,56.057,56.146,4934.4
2021-08-01 10:15:00,56.146,56.215,55.846,55.868,21920.6
2021-08-01 10:20:00,55.873,56.039,55.854,55.887,8457.1
2021-08-01 10:25:00,55.893,56.020,55.800,55.909,9215.9
2021-08-01 10:30:00,55.902,56.038,55.882,55.948,13116.7
2021-08-01 10:35:00,55.948,55.948,55.827,55.855,6804.2
2021-08-01 10:40:00,55.855,55.970,55.812,55.888,7231.8
2021-08-01 10:45:00,55.888,55.916,55.811,55.848,5117.2
2021-08-01 10:50:00,55.848,55.848,55.567,55.574,12129.0
2021-08-01 10:55:00,55.570,55.600,55.021,55.333,59034.3
2021-08-01 11:00:00,55.334,55.653,55.267,55.402,23347.8
2021-08-01 11:05:00,55.405,55.432,55.232,55.271,10943.7
2021-08-01 11:10:00,55.250,55.341,55.050,55.107,19446.0
2021-08-01 11:15:00,55.105,55.400,55.055,55.146,25560.1
2021-08-01 11:20:00,55.152,55.161,54.702,54.999,59719.0
2021-08-01 11:25:00,55.005,55.289,54.940,55.205,30487.4
2021-08-01 11:30:00,55.208,55.516,55.155,55.513,28679.9
2021-08-01 11:35:00,55.521,55.712,55.466,55.641,35095.0
2021-08-01 11:40:00,55.648,55.765,55.555,55.609,10296.0
2021-08-01 11:45:00,55.620,55.661,55.413,55.527,10979.8
2021-08-01 11:50:00,55.523,55.747,55.519,55.657,7677.5
2021-08-01 11:55:00,55.660,55.710,55.562,55.652,7041.0
2021-08-01 12:00:00,55.608,55.884,55.487,55.803,15656.0
2021-08-01 12:05:00,55.809,56.054,55.801,55.972,17443.6
2021-08-01 12:10:00,55.975,56.089,55.911,55.946,11381.9
2021-08-01 12:15:00,55.940,56.054,55.859,55.924,8001.0
2021-08-01 12:20:00,55.933,55.974,55.843,55.904,7366.4
2021-08-01 12:25:00,55.905,55.967,55.704,55.807,10617.8
2021-08-01 12:30:00,55.810,55.839,55.742,55.752,3740.1
2021-08-01 12:35:00,55.759,56.070,55.759,56.000,17804.1
2021-08-01 12:40:00,55.997,56.124,55.856,55.926,22234.5
2021-08-01 12:45:00,55.940,55.948,55.642,55.666,8789.9
2021-08-01 12:50:00,55.663,55.677,55.483,55.522,19624.8
2021-08-01 12:55:00,55.534,55.562,55.169,55.287,20235.7
2021-08-01 13:00:00,55.298,55.468,55.216,55.456,14689.5
2021-08-01 13:05:00,55.457,55.699,55.424,55.512,26097.1
2021-08-01 13:10:00,55.524,55.582,55.247,55.317,11787.0
2021-08-01 13:15:00,55.295,55.432,55.174,55.234,14024.9
2021-08-01 13:20:00,55.239,55.339,55.019,55.207,24598.4
2021-08-01 13:25:00,55.203,55.354,55.150,55.293,12726.3
2021-08-01 13:30:00,55.279,55.622,55.241,55.513,16378.6
2021-08-01 13:35:00,55.528,55.528,55.394,55.461,5298.1
2021-08-01 13:40:00,55.461,55.507,55.142,55.280,18373.6
2021-08-01 13:45:00,55.291,55.599,55.280,55.438,9353.5
2021-08-01 13:50:00,55.439,55.750,55.425,55.678,15853.2
2021-08-01 13:55:00,55.693,55.940,55.627,55.900,24873.9
2021-08-01 14:00:00,55.904,56.089,55.650,56.033,26047.0
2021-08-01 14:05:00,56.039,56.107,55.957,55.976,19270.6
2021-08-01 14:10:00,55.976,55.976,55.787,55.796,9531.6
2021-08-01 14:15:00,55.790,55.946,55.728,55.870,7381.9
2021-08-01 14:20:00,55.871,55.882,55.458,55.576,23875.4
2021-08-01 14:25:00,55.547,55.827,55.539,55.783,6436.1
2021-08-01 14:30:00,55.781,55.783,55.455,55.500,11578.7
2021-08-01 14:35:00,55.502,55.720,55.429,55.682,19371.3
2021-08-01 14:40:00,55.672,55.943,55.661,55.941,20607.4
2021-08-01 14:45:00,55.942,56.190,55.616,55.996,75384.5
2021-08-01 14:50:00,55.999,56.144,55.811,56.130,16332.3
2021-08-01 14:55:00,56.125,56.137,55.785,55.871,17446.8
2021-08-01 15:00:00,55.871,55.872,55.564,55.612,21044.9
2021-08-01 15:05:00,55.616,56.110,55.616,56.073,15212.0
2021-08-01 15:10:00,56.089,56.141,55.868,56.024,37270.4
2021-08-01 15:15:00,56.035,56.526,55.911,56.473,32954.8
2021-08-01 15:20:00,56.483,56.748,56.349,56.518,46925.5
2021-08-01 15:25:00,56.524,56.661,56.457,56.562,26906.6
2021-08-01 15:30:00,56.567,57.203,56.396,57.141,126009.9
2021-08-01 15:35:00,57.156,57.500,57.017,57.216,71002.0
2021-08-01 15:40:00,57.211,57.307,57.053,57.239,35108.5
2021-08-01 15:45:00,57.253,57.260,56.668,56.692,42729.7
2021-08-01 15:50:00,56.689,56.764,56.401,56.721,54518.1
2021-08-01 15:55:00,56.724,56.736,56.554,56.631,18801.4
2021-08-01 16:00:00,56.631,56.880,56.166,56.194,99980.7
2021-08-01 16:05:00,56.215,56.362,55.750,55.883,57781.8
2021-08-01 16:10:00,55.878,56.125,55.422,55.476,51410.5
2021-08-01 16:15:00,55.504,55.638,54.958,55.476,101863.3
2021-08-01 16:20:00,55.460,55.568,55.006,55.117,46276.6
2021-08-01 16:25:00,55.107,55.329,55.015,55.219,29539.7
2021-08-01 16:30:00,55.237,55.536,54.810,55.474,69010.0
2021-08-01 16:35:00,55.461,55.488,55.123,55.240,27298.6
2021-08-01 16:40:00,55.242,55.657,55.232,55.622,18513.3
2021-08-01 16:45:00,55.600,56.118,55.600,56.111,39312.8
2021-08-01 16:50:00,56.110,56.350,55.943,56.337,64525.8
2021-08-01 16:55:00,56.328,56.624,56.179,56.555,41282.1
2021-08-01 17:00:00,56.554,57.317,56.354,57.294,66943.0
2021-08-01 17:05:00,57.301,57.308,56.730,56.940,56075.7
2021-08-01 17:10:00,56.941,57.062,56.817,56.865,34870.7
2021-08-01 17:15:00,56.858,56.897,56.266,56.839,43150.3
2021-08-01 17:20:00,56.839,56.979,56.547,56.641,21625.6
2021-08-01 17:25:00,56.642,56.642,55.792,56.344,94786.3
2021-08-01 17:30:00,56.346,56.634,56.201,56.374,20550.9
2021-08-01 17:35:00,56.366,56.437,56.105,56.290,18049.6
2021-08-01 17:40:00,56.283,56.332,56.144,56.318,7464.9
2021-08-01 17:45:00,56.308,56.905,56.150,56.831,40265.7
2021-08-01 17:50:00,56.820,56.820,56.194,56.384,29602.4
2021-08-01 17:55:00,56.373,56.484,56.196,56.417,10949.6
2021-08-01 18:00:00,56.419,56.600,56.279,56.467,12944.0
2021-08-01 18:05:00,56.460,56.825,56.430,56.535,16681.6
2021-08-01 18:10:00,56.539,56.579,56.399,56.538,7480.2
2021-08-01 18:15:00,56.526,56.848,56.509,56.813,18259.5
2021-08-01 18:20:00,56.801,56.850,56.641,56.843,13773.1
2021-08-01 18:25:00,56.831,56.831,56.585,56.648,14889.6
2021-08-01 18:30:00,56.649,56.993,56.574,56.906,31137.3
2021-08-01 18:35:00,56.922,57.070,56.721,57.041,26913.0
2021-08-01 18:40:00,57.041,57.184,56.849,57.043,24344.6
2021-08-01 18:45:00,57.042,57.085,56.718,57.040,16159.6
2021-08-01 18:50:00,57.040,57.223,56.653,57.004,59968.6
2021-08-01 18:55:00,57.006,57.350,56.837,57.348,21421.3
2021-08-01 19:00:00,57.334,57.350,56.821,56.932,37438.4
2021-08-01 19:05:00,56.923,56.978,56.560,56.714,46525.5
2021-08-01 19:10:00,56.735,56.754,56.107,56.305,36858.9
2021-08-01 19:15:00,56.305,56.767,55.894,56.562,48108.8
2021-08-01 19:20:00,56.555,57.124,56.487,57.035,45672.2
2021-08-01 19:25:00,57.033,57.046,56.797,56.933,10928.2
2021-08-01 19:30:00,56.938,57.249,56.677,57.130,46926.0
2021-08-01 19:35:00,57.123,57.181,56.800,57.123,23735.8
2021-08-01 19:40:00,57.125,57.245,56.965,57.225,10559.9
2021-08-01 19:45:00,57.221,57.301,57.040,57.194,20241.8
2021-08-01 19:50:00,57.211,57.414,57.091,57.201,21511.1
2021-08-01 19:55:00,57.200,57.241,57.026,57.149,22711.7
2021-08-01 20:00:00,57.168,57.242,56.990,57.124,23769.8
2021-08-01 20:05:00,57.121,57.364,57.024,57.275,34410.6
2021-08-01 20:10:00,57.269,57.451,57.202,57.307,21391.0
2021-08-01 20:15:00,57.303,57.550,57.081,57.528,22178.1
2021-08-01 20:20:00,57.528,57.844,57.371,57.609,64658.7
2021-08-01 20:25:00,57.613,57.629,57.231,57.430,36265.1
2021-08-01 20:30:00,57.419,57.430,56.721,56.855,57207.6
2021-08-01 20:35:00,56.879,57.029,56.677,56.725,25797.0
2021-08-01 20:40:00,56.726,56.976,56.703,56.719,7971.5
2021-08-01 20:45:00,56.742,56.957,56.731,56.853,17921.1
2021-08-01 20:50:00,56.850,56.868,56.741,56.761,4637.5
2021-08-01 20:55:00,56.751,56.915,56.743,56.804,12950.6
2021-08-01 21:00:00,56.805,56.805,56.549,56.645,13615.9
2021-08-01 21:05:00,56.637,56.648,56.305,56.324,18994.6
2021-08-01 21:10:00,56.328,56.461,56.306,56.432,8164.1
2021-08-01 21:15:00,56.444,56.470,56.070,56.081,27745.3
2021-08-01 21:20:00,56.087,56.227,56.011,56.142,13555.4
2021-08-01 21:25:00,56.143,56.259,56.092,56.229,12523.1
2021-08-01 21:30:00,56.230,56.434,56.145,56.194,12923.6
2021-08-01 21:35:00,56.179,56.276,56.165,56.276,1533.4
2021-08-01 21:40:00,56.275,56.278,56.011,56.052,5038.9
2021-08-01 21:45:00,56.052,56.208,56.035,56.208,4711.9
2021-08-01 21:50:00,56.200,56.240,56.050,56.079,4923.9
2021-08-01 21:55:00,56.083,56.177,56.044,56.127,4111.8
2021-08-01 22:00:00,56.131,56.199,56.028,56.082,5327.5
2021-08-01 22:05:00,56.081,56.200,56.042,56.180,5825.5
2021-08-01 22:10:00,56.171,56.312,56.080,56.230,12728.3
2021-08-01 22:15:00,56.215,56.230,56.053,56.068,4064.5
2021-08-01 22:20:00,56.065,56.068,55.600,55.831,32501.5
2021-08-01 22:25:00,55.817,55.821,55.483,55.559,17332.6
2021-08-01 22:30:00,55.563,55.573,55.190,55.375,54236.4
2021-08-01 22:35:00,55.387,55.414,55.107,55.287,16277.9
2021-08-01 22:40:00,55.291,55.360,55.213,55.274,11919.9
2021-08-01 22:45:00,55.271,55.304,54.981,55.276,44059.5
2021-08-01 22:50:00,55.276,55.343,55.222,55.242,12320.1
2021-08-01 22:55:00,55.242,55.260,55.111,55.192,6341.0
2021-08-01 23:00:00,55.198,55.198,54.286,54.577,217979.2
2021-08-01 23:05:00,54.577,54.975,54.557,54.925,32512.5
2021-08-01 23:10:00,54.929,54.932,54.782,54.801,14696.4
2021-08-01 23:15:00,54.801,54.975,54.792,54.906,7703.5
2021-08-01 23:20:00,54.912,54.941,53.712,54.276,116309.3
2021-08-01 23:25:00,54.295,54.403,52.990,53.463,151698.0
2021-08-01 23:30:00,53.458,53.928,53.162,53.818,48813.9
2021-08-01 23:35:00,53.819,53.932,53.430,53.718,48026.7
2021-08-01 23:40:00,53.727,53.849,53.280,53.392,38355.5
2021-08-01 23:45:00,53.394,53.799,53.236,53.792,23924.1
2021-08-01 23:50:00,53.798,54.164,53.775,54.103,24197.0
2021-08-01 23:55:00,54.088,54.142,53.804,53.804,22266.1
2021-08-02 00:00:00,53.835,54.204,53.818,54.172,43626.5
2021-08-02 00:05:00,54.158,54.524,54.099,54.442,48193.3
2021-08-02 00:10:00,54.444,54.590,54.391,54.416,27066.0
2021-08-02 00:15:00,54.412,54.560,54.265,54.386,14440.0
2021-08-02 00:20:00,54.385,54.414,54.175,54.219,12737.7
2021-08-02 00:25:00,54.219,54.320,54.041,54.189,22383.2
2021-08-02 00:30:00,54.189,54.189,53.760,53.772,36743.8
2021-08-02 00:35:00,53.773,53.846,53.605,53.771,22392.8
2021-08-02 00:40:00,53.770,53.821,53.355,53.587,31686.7
2021-08-02 00:45:00,53.599,53.986,53.507,53.698,21972.1
2021-08-02 00:50:00,53.671,53.909,53.503,53.644,19059.6
2021-08-02 00:55:00,53.630,53.773,53.351,53.386,24707.4
2021-08-02 01:00:00,53.389,53.468,53.100,53.302,36218.9
2021-08-02 01:05:00,53.306,53.649,53.281,53.649,17890.8
2021-08-02 01:10:00,53.652,53.782,53.541,53.643,18594.3
2021-08-02 01:15:00,53.643,53.721,53.472,53.702,12378.0
2021-08-02 01:20:00,53.702,53.752,53.470,53.556,12414.2
2021-08-02 01:25:00,53.584,53.584,53.282,53.529,21198.1
2021-08-02 01:30:00,53.527,53.678,53.493,53.677,19203.5
2021-08-02 01:35:00,53.666,53.879,53.666,53.876,12358.5
2021-08-02 01:40:00,53.870,53.887,53.767,53.868,5538.1
2021-08-02 01:45:00,53.863,54.123,53.863,53.926,18140.5
2021-08-02 01:50:00,53.920,53.962,53.688,53.766,11170.5
2021-08-02 01:55:00,53.758,53.820,53.624,53.626,16154.0
2021-08-02 02:00:00,53.630,53.975,53.563,53.717,18912.2
2021-08-02 02:05:00,53.716,53.886,53.697,53.710,9039.0
2021-08-02 02:10:00,53.709,53.765,53.532,53.584,6561.4
2021-08-02 02:15:00,53.585,53.929,53.585,53.835,10166.3
2021-08-02 02:20:00,53.811,54.128,53.750,54.078,10415.3
2021-08-02 02:25:00,54.102,54.102,53.853,53.978,5277.8
2021-08-02 02:30:00,53.968,54.110,53.839,54.054,9481.0
2021-08-02 02:35:00,54.062,54.351,54.051,54.167,21242.3
2021-08-02 02:40:00,54.183,54.199,54.070,54.169,8768.3
2021-08-02 02:45:00,54.174,54.626,54.157,54.615,15489.0
2021-08-02 02:50:00,54.615,54.615,54.324,54.526,18791.6
2021-08-02 02:55:00,54.521,54.646,54.406,54.492,18504.3
2021-08-02 03:00:00,54.491,54.791,54.448,54.752,30409.6
2021-08-02 03:05:00,54.748,54.819,54.632,54.650,39120.4
2021-08-02 03:10:00,54.643,54.862,54.585,54.807,25911.9
2021-08-02 03:15:00,54.802,54.804,54.550,54.605,11607.6
2021-08-02 03:20:00,54.606,54.666,54.490,54.525,9634.7
2021-08-02 03:25:00,54.525,54.564,54.344,54.420,9376.6
2021-08-02 03:30:00,54.421,54.471,54.260,54.412,14207.7
2021-08-02 03:35:00,54.418,54.492,54.279,54.288,7412.2
2021-08-02 03:40:00,54.289,54.399,54.234,54.237,7537.2
2021-08-02 03:45:00,54.237,54.448,54.230,54.448,4616.7
2021-08-02 03:50:00,54.453,54.454,54.323,54.392,3873.6
2021-08-02 03:55:00,54.392,54.515,54.392,54.441,8504.3
2021-08-02 04:00:00,54.447,54.550,54.417,54.447,8933.2
2021-08-02 04:05:00,54.447,54.451,54.251,54.300,7617.3
2021-08-02 04:10:00,54.301,54.344,54.133,54.177,9014.1
2021-08-02 04:15:00,54.176,54.248,53.931,53.981,17177.4
2021-08-02 04:20:00,53.966,54.163,53.896,54.093,27156.5
2021-08-02 04:25:00,54.103,54.255,54.103,54.234,6180.6
2021-08-02 04:30:00,54.251,54.304,54.158,54.161,3788.2
2021-08-02 04:35:00,54.155,54.161,54.013,54.099,3822.2
2021-08-02 04:40:00,54.098,54.147,54.003,54.147,6639.2
2021-08-02 04:45:00,54.147,54.850,54.102,54.539,59955.9
2021-08-02 04:50:00,54.540,54.716,54.439,54.693,10402.9
2021-08-02 04:55:00,54.695,54.748,54.501,54.503,12254.5
2021-08-02 05:00:00,54.500,54.783,54.481,54.540,11835.7
2021-08-02 05:05:00,54.545,54.700,54.440,54.447,5993.2
2021-08-02 05:10:00,54.439,54.526,54.266,54.278,7070.4
2021-08-02 05:15:00,54.284,54.418,54.284,54.314,1936.6
2021-08-02 05:20:00,54.314,54.442,54.314,54.359,3274.3
2021-08-02 05:25:00,54.359,54.407,54.222,54.272,7456.6
2021-08-02 05:30:00,54.264,54.373,54.158,54.281,7409.8
2021-08-02 05:35:00,54.287,54.452,54.286,54.450,4349.3
2021-08-02 05:40:00,54.441,54.650,54.439,54.622,7449.6
2021-08-02 05:45:00,54.626,54.681,54.556,54.579,6980.4
2021-08-02 05:50:00,54.578,54.579,54.416,54.479,14882.8
2021-08-02 05:55:00,54.480,54.600,54.459,54.510,6294.2
2021-08-02 06:00:00,54.509,54.566,54.437,54.497,7690.1
2021-08-02 06:05:00,54.506,54.589,54.390,54.434,10518.5
2021-08-02 06:10:00,54.434,54.463,54.231,54.250,7537.6
2021-08-02 06:15:00,54.250,54.501,54.250,54.501,6172.8
2021-08-02 06:20:00,54.506,54.714,54.501,54.691,11399.3
2021-08-02 06:25:00,54.693,54.808,54.604,54.678,9800.7
2021-08-02 06:30:00,54.699,54.808,54.594,54.781,8141.9
2021-08-02 06:35:00,54.787,54.900,54.741,54.900,12758.6
2021-08-02 06:40:00,54.899,55.381,54.897,55.300,39887.3
2021-08-02 06:45:00,55.297,55.644,55.224,55.538,34339.6
2021-08-02 06:50:00,55.543,55.680,55.302,55.418,44351.6
2021-08-02 06:55:00,55.424,55.705,55.312,55.567,18050.0
2021-08-02 07:00:00,55.575,55.778,55.433,55.757,19931.0
2021-08-02 07:05:00,55.753,56.049,55.616,55.932,33159.8
2021-08-02 07:10:00,55.926,55.950,55.735,55.769,16603.0
2021-08-02 07:15:00,55.768,55.787,55.479,55.599,20977.7
2021-08-02 07:20:00,55.600,55.651,55.519,55.577,8369.6
2021-08-02 07:25:00,55.581,55.684,55.500,55.554,8279.3
2021-08-02 07:30:00,55.556,55.568,55.387,55.462,11144.5
2021-08-02 07:35:00,55.474,55.489,55.227,55.332,15680.9
2021-08-02 07:40:00,55.337,55.450,55.107,55.219,18333.4
2021-08-02 07:45:00,55.219,55.467,55.219,55.421,14031.2
2021-08-02 07:50:00,55.419,55.558,55.337,55.403,11039.8
2021-08-02 07:55:00,55.400,55.589,55.389,55.525,7754.2
2021-08-02 08:00:00,55.522,55.660,55.341,55.360,14024.8
2021-08-02 08:05:00,55.360,55.393,55.218,55.277,12624.6
2021-08-02 08:10:00,55.270,55.452,55.155,55.434,21334.6
2021-08-02 08:15:00,55.420,55.517,55.199,55.299,12198.8
2021-08-02 08:20:00,55.288,55.391,55.199,55.217,15705.3
2021-08-02 08:25:00,55.208,55.324,54.821,54.936,34400.5
2021-08-02 08:30:00,54.951,55.108,54.828,54.949,17132.9
2021-08-02 08:35:00,54.945,54.960,54.689,54.938,18357.2
2021-08-02 08:40:00,54.935,54.962,54.790,54.900,8230.6
2021-08-02 08:45:00,54.899,55.199,54.871,55.158,13764.1
2021-08-02 08:50:00,55.152,55.241,54.863,54.921,15935.1
2021-08-02 08:55:00,54.921,54.999,54.715,54.911,15485.1
2021-08-02 09:00:00,54.896,54.945,54.689,54.689,17390.2
2021-08-02 09:05:00,54.711,54.890,54.578,54.837,19428.6
2021-08-02 09:10:00,54.832,55.113,54.819,55.065,23772.9
2021-08-02 09:15:00,55.065,55.285,54.968,55.206,18989.4
2021-08-02 09:20:00,55.206,55.227,54.830,54.885,23724.5
2021-08-02 09:25:00,54.886,54.942,54.688,54.857,17784.4
2021-08-02 09:30:00,54.853,54.955,54.451,54.531,25250.1
